target,z
0.0976475331683442,0.5697697697697698
0.09775829597917572,0.5716716716716717
0.09786920137493652,0.5735735735735735
0.09798024919531444,0.5754754754754755
0.09809143928010257,0.5773773773773774
0.09820277146920074,0.5792792792792792
0.09831424560261727,0.5811811811811811
0.09842586152047084,0.5830830830830831
0.09853761906299194,0.584984984984985
0.09864951807052467,0.5868868868868868
0.09876155838352835,0.5887887887887888
0.0988737398425791,0.5906906906906907
0.09898606228837158,0.5925925925925926
0.09909852556172043,0.5944944944944944
0.09921112950356203,0.5963963963963964
0.09932387395495582,0.5982982982982983
0.0994367587570861,0.6002002002002002
0.09954978375126346,0.602102102102102
0.09966294877892627,0.604004004004004
0.09977625368164214,0.6059059059059059
0.09988969830110964,0.6078078078078077
0.10000328247915943,0.6097097097097096
0.10011700605775602,0.6116116116116116
0.10023086887899903,0.6135135135135135
0.10034487078512472,0.6154154154154153
0.10045901161850723,0.6173173173173173
0.10057329122166028,0.6192192192192192
0.10068770943723827,0.6211211211211211
0.10080226610803769,0.6230230230230229
0.10091696107699868,0.6249249249249249
0.10103179418720615,0.6268268268268268
0.10114676528189108,0.6287287287287286
0.10126187420443207,0.6306306306306306
0.10137712079835642,0.6325325325325325
0.10149250490734142,0.6344344344344344
0.10160802637521578,0.6363363363363362
0.10172368504596073,0.6382382382382382
0.10183948076371123,0.6401401401401401
0.10195541337275735,0.642042042042042
0.10207148271754539,0.6439439439439439
0.10218768864267903,0.6458458458458458
0.10230403099292058,0.6477477477477477
0.10242050961319223,0.6496496496496496
0.10253712434857691,0.6515515515515515
0.10265387504431979,0.6534534534534534
0.10277076154582923,0.6553553553553553
0.10288778369867789,0.6572572572572573
0.10300494134860383,0.6591591591591591
0.10312223434151167,0.661061061061061
0.10323966252347361,0.6629629629629629
0.1033572257407305,0.6648648648648648
0.10347492383969291,0.6667667667667667
0.10359275666694218,0.6686686686686686
0.10371072406923133,0.6705705705705706
0.10382882589348627,0.6724724724724724
0.10394706198680664,0.6743743743743743
0.10406543219646688,0.6762762762762762
0.10418393636991718,0.6781781781781782
0.10430257435478436,0.68008008008008
0.10442134599887297,0.6819819819819819
0.10454025115016621,0.6838838838838839
0.1046592896568267,0.6857857857857858
0.10477846136719758,0.6876876876876876
0.10489776612980334,0.6895895895895895
0.1050172037933506,0.6914914914914915
0.10513677420672919,0.6933933933933933
0.10525647721901293,0.6952952952952952
0.10537631267946053,0.6971971971971972
0.10549628043751616,0.6990990990990991
0.10561638034281073,0.7010010010010009
0.10573661224516248,0.7029029029029028
0.10585697599457769,0.7048048048048048
0.10597747144125162,0.7067067067067067
0.10609809843556936,0.7086086086086085
0.10621885682810642,0.7105105105105105
0.10633974646962964,0.7124124124124124
0.1064607672110979,0.7143143143143142
0.10658191890366289,0.7162162162162161
0.1067032013986697,0.7181181181181181
0.10682461454765788,0.72002002002002
0.10694615820236172,0.7219219219219218
0.10706783221471133,0.7238238238238238
0.10718963643683309,0.7257257257257257
0.10731157072105042,0.7276276276276276
0.10743363491988445,0.7295295295295294
0.10755582888605476,0.7314314314314314
0.10767815247247986,0.7333333333333333
0.1078006055322779,0.7352352352352352
0.10792318791876743,0.7371371371371371
0.10804589948546783,0.739039039039039
0.10816874008610004,0.7409409409409409
0.10829170957458711,0.7428428428428427
0.1084148078050549,0.7447447447447447
0.10853803463183238,0.7466466466466466
0.10866138990945264,0.7485485485485485
0.10878487349265303,0.7504504504504504
0.10890848523637597,0.7523523523523523
0.10903222499576945,0.7542542542542542
0.10915609262618746,0.7561561561561561
0.10928008798319065,0.758058058058058
0.10940421092254676,0.7599599599599599
0.10952846130023122,0.7618618618618618
0.10965283897242754,0.7637637637637638
0.10977734379552782,0.7656656656656656
0.10990197562613338,0.7675675675675675
0.11002673432105499,0.7694694694694694
0.11015161973731352,0.7713713713713714
0.11027663173214038,0.7732732732732732
0.1104017701629778,0.7751751751751751
0.1105270348874795,0.7770770770770771
0.11065242576351099,0.7789789789789789
0.11077794264915003,0.7808808808808808
0.11090358540268692,0.7827827827827827
0.1110293538826252,0.7846846846846847
0.11115524794768171,0.7865865865865865
0.11128126745678717,0.7884884884884884
0.11140741226908657,0.7903903903903904
0.11153368224393945,0.7922922922922923
0.11166007724092027,0.7941941941941941
0.11178659711981886,0.796096096096096
0.11191324174064085,0.797997997997998
0.11204001096360755,0.7998998998998998
0.1121669046491569,0.8018018018018017
0.11229392265794343,0.8037037037037037
0.11242106485083857,0.8056056056056056
0.11254833108893118,0.8075075075075074
0.11267572123352766,0.8094094094094093
0.11280323514615231,0.8113113113113113
0.11293087268854761,0.8132132132132132
0.11305863372267454,0.815115115115115
0.1131865181107128,0.817017017017017
0.11331452571506118,0.8189189189189189
0.11344265639833763,0.8208208208208208
0.1135709100233797,0.8227227227227226
0.11369928645324473,0.8246246246246246
0.11382778555121005,0.8265265265265265
0.11395640718077325,0.8284284284284283
0.11408515120565238,0.8303303303303303
0.1142140174897862,0.8322322322322322
0.11434300589733443,0.8341341341341341
0.11447211629267777,0.8360360360360359
0.11460134854041841,0.8379379379379379
0.11473070250537991,0.8398398398398398
0.11486017805260759,0.8417417417417417
0.11498977504736871,0.8436436436436435
0.11511949335515242,0.8455455455455455
0.11524933284167024,0.8474474474474474
0.11537929337285602,0.8493493493493492
0.11550937481486612,0.8512512512512512
0.11563957703407964,0.8531531531531531
0.11576989989709849,0.855055055055055
0.11590034327074754,0.8569569569569568
0.11603090702207478,0.8588588588588588
0.1161615910183514,0.8607607607607607
0.11629239512707197,0.8626626626626626
0.11642331921595453,0.8645645645645645
0.1165543631529406,0.8664664664664664
0.11668552680619552,0.8683683683683683
0.1168168100441083,0.8702702702702702
0.11694821273529177,0.8721721721721721
0.11707973474858287,0.874074074074074
0.1172113759530424,0.8759759759759759
0.11734313621795538,0.8778778778778779
0.11747501541283095,0.8797797797797797
0.11760701340740251,0.8816816816816816
0.11773913007162772,0.8835835835835835
0.11787136527568863,0.8854854854854854
0.11800371888999167,0.8873873873873873
0.11813619078516772,0.8892892892892892
0.11826878083207219,0.8911911911911912
0.11840148890178495,0.893093093093093
0.11853431486561042,0.8949949949949949
0.1186672585950776,0.8968968968968968
0.11880031996194008,0.8987987987987988
0.11893349883817605,0.9007007007007006
0.11906679509598829,0.9026026026026025
0.11920020860780432,0.9045045045045045
0.11933373924627601,0.9064064064064064
0.11946738688428012,0.9083083083083082
0.11960115139491785,0.9102102102102101
0.11973503265151506,0.9121121121121121
0.11986903052762211,0.9140140140140139
0.12000314489701398,0.9159159159159158
0.1201373756336901,0.9178178178178178
0.12027172261187441,0.9197197197197197
0.12040618570601536,0.9216216216216215
0.12054076479078571,0.9235235235235234
0.12067545974108261,0.9254254254254254
0.12081027043202755,0.9273273273273273
0.12094519673896634,0.9292292292292291
0.12108023853746881,0.9311311311311311
0.1212153957033291,0.933033033033033
0.12135066811256537,0.9349349349349348
0.12148605564141977,0.9368368368368367
0.1216215581663584,0.9387387387387387
0.12175717556407122,0.9406406406406406
0.12189290771147193,0.9425425425425424
0.122028754485698,0.9444444444444444
0.12216471576411041,0.9463463463463463
0.12230079142429363,0.9482482482482482
0.12243698134405565,0.95015015015015
0.12257328540142769,0.952052052052052
0.12270970347466414,0.9539539539539539
0.12284623544224259,0.9558558558558558
0.12298288118286355,0.9577577577577577
0.12311964057545038,0.9596596596596596
0.12325651349914925,0.9615615615615615
0.1233934998333289,0.9634634634634633
0.12353059945758064,0.9653653653653653
0.12366781225171808,0.9672672672672672
0.12380513809577716,0.9691691691691691
0.12394257687001586,0.971071071071071
0.12408012845491413,0.9729729729729729
0.12421779273117384,0.9748748748748748
0.1243555695797184,0.9767767767767767
0.12449345888169286,0.9786786786786786
0.12463146051846365,0.9805805805805805
0.12476957437161836,0.9824824824824824
0.12490780032296565,0.9843843843843844
0.12504613825453523,0.9862862862862862
0.12518458804857738,0.9881881881881881
0.12532314958756302,0.99009009009009
0.12546182275418358,0.991991991991992
0.12560060743135057,0.9938938938938938
0.12573950350219565,0.9957957957957957
0.12587851085007035,0.9976976976976977
0.12601762935854585,0.9995995995995995
0.12615685891141298,1.0015015015015014
0.12629619939268175,1.0034034034034034
0.12643565068658136,1.0053053053053054
0.12657521267756003,1.0072072072072071
0.12671488525028463,1.0091091091091091
0.1268546682896407,1.011011011011011
0.12699456168073198,1.0129129129129129
0.12713456530888054,1.0148148148148148
0.1272746790596263,1.0167167167167166
0.1274149028187269,1.0186186186186186
0.12755523647215755,1.0205205205205206
0.12769567990611086,1.0224224224224223
0.1278362330069964,1.0243243243243243
0.1279768956614407,1.0262262262262263
0.12811766775628688,1.028128128128128
0.12825854917859467,1.03003003003003
0.1283995398156399,1.031931931931932
0.12854063955491438,1.0338338338338338
0.12868184828412577,1.0357357357357357
0.12882316589119716,1.0376376376376377
0.12896459226426707,1.0395395395395395
0.12910612729168888,1.0414414414414415
0.12924777086203107,1.0433433433433432
0.12938952286407648,1.0452452452452452
0.12953138318682245,1.0471471471471472
0.12967335171948027,1.049049049049049
0.12981542835147525,1.050950950950951
0.12995761297244615,1.052852852852853
0.13009990547224523,1.0547547547547547
0.13024230574093776,1.0566566566566566
0.13038481366880195,1.0585585585585586
0.13052742914632845,1.0604604604604604
0.13067015206422047,1.0623623623623624
0.1308129823133931,1.0642642642642643
0.13095591978497337,1.066166166166166
0.13109896437029986,1.068068068068068
0.13124211596092233,1.0699699699699698
0.13138537444860174,1.0718718718718718
0.13152873972530968,1.0737737737737738
0.13167221168322824,1.0756756756756756
0.13181579021474976,1.0775775775775776
0.1319594752124765,1.0794794794794795
0.13210326656922045,1.0813813813813813
0.1322471641780029,1.0832832832832833
0.13239116793205427,1.0851851851851853
0.13253527772481385,1.087087087087087
0.13267949344992946,1.088988988988989
0.13282381500125717,1.090890890890891
0.13296824227286114,1.0927927927927927
0.1331127751590131,1.0946946946946947
0.13325741355419224,1.0965965965965965
0.13340215735308486,1.0984984984984985
0.13354700645058412,1.1004004004004004
0.1336919607417897,1.1023023023023024
0.13383702012200754,1.1042042042042042
0.1339821844867496,1.1061061061061062
0.13412745373173335,1.1080080080080081
0.13427282775288168,1.10990990990991
0.13441830644632263,1.1118118118118119
0.13456388970838892,1.1137137137137136
0.1347095774356178,1.1156156156156156
0.13485536952475063,1.1175175175175176
0.13500126587273262,1.1194194194194194
0.13514726637671257,1.1213213213213213
0.13529337093404248,1.1232232232232233
0.1354395794422774,1.125125125125125
0.13558589179917493,1.127027027027027
0.13573230790269503,1.128928928928929
0.13587882765099965,1.1308308308308308
0.13602545094245247,1.1327327327327328
0.1361721776756185,1.1346346346346348
0.13631900774926398,1.1365365365365365
0.1364659410623558,1.1384384384384385
0.13661297751406132,1.1403403403403403
0.13676011700374807,1.1422422422422422
0.13690735943098337,1.1441441441441442
0.13705470469553402,1.146046046046046
0.13720215269736608,1.147947947947948
0.13734970333664434,1.14984984984985
0.13749735651373235,1.1517517517517517
0.13764511212919167,1.1536536536536537
0.13779297008378188,1.1555555555555557
0.13794093027846005,1.1574574574574574
0.13808899261438057,1.1593593593593594
0.13823715699289474,1.1612612612612614
0.13838542331555043,1.1631631631631631
0.13853379148409187,1.1650650650650651
0.1386822614004591,1.166966966966967
0.13883083296678791,1.1688688688688689
0.1389795060854093,1.1707707707707709
0.13912828065884922,1.1726726726726726
0.13927715658982837,1.1745745745745746
0.13942613378126165,1.1764764764764766
0.13957521213625784,1.1783783783783783
0.1397243915581196,1.1802802802802803
0.13987367195034267,1.1821821821821823
0.14002305321661584,1.184084084084084
0.14017253526082055,1.185985985985986
0.1403221179870306,1.187887887887888
0.14047180129951153,1.1897897897897898
0.14062158510272085,1.1916916916916918
0.14077146930130707,1.1935935935935935
0.1409214538001097,1.1954954954954955
0.14107153850415904,1.1973973973973975
0.14122172331867558,1.1992992992992992
0.14137200814906964,1.2012012012012012
0.14152239290094135,1.2031031031031032
0.14167287748007984,1.205005005005005
0.14182346179246338,1.206906906906907
0.14197414574425885,1.208808808808809
0.14212492924182113,1.2107107107107107
0.1422758121916933,1.2126126126126127
0.14242679450060572,1.2145145145145146
0.14257787607547617,1.2164164164164164
0.14272905682340914,1.2183183183183184
0.14288033665169586,1.2202202202202201
0.14303171546781357,1.2221221221221221
0.14318319317942546,1.224024024024024
0.14333476969438008,1.2259259259259259
0.14348644492071128,1.2278278278278278
0.14363821876663768,1.2297297297297298
0.14379009114056238,1.2316316316316316
0.1439420619510725,1.2335335335335336
0.1440941311069392,1.2354354354354355
0.14424629851711668,1.2373373373373373
0.14439856409074253,1.2392392392392393
0.14455092773713693,1.2411411411411413
0.14470338936580251,1.243043043043043
0.144855948886424,1.244944944944945
0.14500860620886766,1.2468468468468468
0.14516136124318132,1.2487487487487487
0.1453142138995936,1.2506506506506507
0.14546716408851385,1.2525525525525525
0.14562021172053177,1.2544544544544545
0.14577335670641706,1.2563563563563565
0.1459265989571189,1.2582582582582582
0.14607993838376582,1.2601601601601602
0.14623337489766525,1.2620620620620622
0.14638690841030313,1.263963963963964
0.14654053883334373,1.265865865865866
0.14669426607862904,1.267767767767768
0.14684809005817873,1.2696696696696697
0.14700201068418953,1.2715715715715716
0.147156027869035,1.2734734734734734
0.14731014152526534,1.2753753753753754
0.14746435156560653,1.2772772772772774
0.1476186579029606,1.2791791791791791
0.14777306045040492,1.281081081081081
0.14792755912119201,1.282982982982983
0.148082153828749,1.2848848848848848
0.14823684448667743,1.2867867867867868
0.14839163100875288,1.2886886886886888
0.1485465133089246,1.2905905905905906
0.14870149130131521,1.2924924924924925
0.1488565649002203,1.2943943943943945
0.149011734020108,1.2962962962962963
0.14916699857561883,1.2981981981981983
0.14932235848156517,1.3001001001001
0.14947781365293097,1.302002002002002
0.1496333640048715,1.303903903903904
0.14978900945271287,1.3058058058058057
0.1499447499119517,1.3077077077077077
0.15010058529825482,1.3096096096096097
0.1502565155274588,1.3115115115115115
0.15041254051556988,1.3134134134134134
0.15056866017876328,1.3153153153153154
0.1507248744333831,1.3172172172172172
0.15088118319594188,1.3191191191191192
0.15103758638312018,1.3210210210210211
0.15119408391176634,1.322922922922923
0.15135067569889607,1.3248248248248249
0.15150736166169218,1.3267267267267266
0.15166414171750425,1.3286286286286286
0.15182101578384807,1.3305305305305306
0.1519779837784054,1.3324324324324324
0.15213504561902386,1.3343343343343343
0.15229220122371617,1.3362362362362363
0.15244945051066014,1.338138138138138
0.1526067933981982,1.34004004004004
0.15276422980483698,1.341941941941942
0.1529217596492471,1.3438438438438438
0.15307938285026265,1.3457457457457458
0.15323709932688107,1.3476476476476478
0.1533949089982626,1.3495495495495495
0.15355281178373004,1.3514514514514515
0.1537108076027685,1.3533533533533533
0.15386889637502474,1.3552552552552553
0.1540270780203072,1.3571571571571572
0.15418535245858533,1.359059059059059
0.15434371960998944,1.360960960960961
0.1545021793948104,1.362862862862863
0.1546607317334991,1.3647647647647647
0.15481937654666628,1.3666666666666667
0.15497811375508208,1.3685685685685687
0.15513694327967564,1.3704704704704704
0.15529586504153514,1.3723723723723724
0.15545487896190682,1.3742742742742744
0.15561398496219528,1.3761761761761762
0.15577318296396264,1.3780780780780781
0.15593247288892853,1.37997997997998
0.1560918546589696,1.3818818818818819
0.1562513281961191,1.3837837837837839
0.15641089342256673,1.3856856856856856
0.15657055026065825,1.3875875875875876
0.1567302986328951,1.3894894894894896
0.1568901384619339,1.3913913913913913
0.1570500696705864,1.3932932932932933
0.15721009218181906,1.3951951951951953
0.15737020591875256,1.397097097097097
0.15753041080466157,1.398998998998999
0.15769070676297453,1.400900900900901
0.15785109371727302,1.4028028028028028
0.15801157159129173,1.4047047047047048
0.15817214030891785,1.4066066066066065
0.158332799794191,1.4085085085085085
0.15849354997130266,1.4104104104104105
0.15865439076459606,1.4123123123123122
0.15881532209856558,1.4142142142142142
0.15897634389785667,1.4161161161161162
0.15913745608726526,1.418018018018018
0.1592986585917377,1.41991991991992
0.15945995133637028,1.421821821821822
0.15962133424640884,1.4237237237237237
0.15978280724724855,1.4256256256256257
0.1599443702644335,1.4275275275275277
0.1601060232236565,1.4294294294294294
0.16026776605075843,1.4313313313313314
0.16042959867172835,1.4332332332332332
0.16059152101270294,1.4351351351351351
0.16075353299996603,1.4370370370370371
0.16091563455994842,1.4389389389389389
0.16107782561922776,1.4408408408408409
0.1612401061045277,1.4427427427427428
0.16140247594271812,1.4446446446446446
0.1615649350608144,1.4465465465465466
0.1617274833859774,1.4484484484484486
0.1618901208455127,1.4503503503503503
0.1620528473668709,1.4522522522522523
0.16221566287764655,1.4541541541541543
0.16237856730557856,1.456056056056056
0.16254156057854927,1.457957957957958
0.1627046426245846,1.4598598598598598
0.16286781337185333,1.4617617617617618
0.16303107274866707,1.4636636636636637
0.16319442068347967,1.4655655655655655
0.16335785710488723,1.4674674674674675
0.16352138194162746,1.4693693693693695
0.16368499512257953,1.4712712712712712
0.1638486965767638,1.4731731731731732
0.1640124862333412,1.4750750750750752
0.16417636402161323,1.476976976976977
0.16434032987102154,1.478878878878879
0.16450438371114762,1.480780780780781
0.1646685254717124,1.4826826826826827
0.164832755082576,1.4845845845845846
0.1649970724737373,1.4864864864864864
0.16516147757533392,1.4883883883883884
0.16532597031764154,1.4902902902902904
0.16549055063107376,1.4921921921921921
0.16565521844618183,1.494094094094094
0.1658199736936543,1.495995995995996
0.1659848163043165,1.4978978978978978
0.16614974620913056,1.4997997997997998
0.16631476333919493,1.5017017017017018
0.16647986762574393,1.5036036036036036
0.1666450590001477,1.5055055055055055
0.16681033739391182,1.5074074074074075
0.1669757027386768,1.5093093093093093
0.16714115496621795,1.5112112112112113
0.16730669400844503,1.513113113113113
0.16747231979740204,1.515015015015015
0.16763803226526658,1.516916916916917
0.16780383134435,1.5188188188188187
0.16796971696709684,1.5207207207207207
0.16813568906608428,1.5226226226226227
0.1683017475740224,1.5245245245245245
0.16846789242375332,1.5264264264264265
0.16863412354825133,1.5283283283283284
0.16880044088062224,1.5302302302302302
0.1689668443541034,1.5321321321321322
0.16913333390206295,1.5340340340340342
0.16929990945800003,1.535935935935936
0.16946657095554404,1.537837837837838
0.16963331832845466,1.5397397397397397
0.16980015151062133,1.5416416416416416
0.16996707043606307,1.5435435435435436
0.1701340750389281,1.5454454454454454
0.1703011652534936,1.5473473473473474
0.1704683410141653,1.5492492492492493
0.17063560225547741,1.551151151151151
0.17080294891209197,1.553053053053053
0.17097038091879896,1.554954954954955
0.17113789821051564,1.5568568568568568
0.17130550072228645,1.5587587587587588
0.1714731883892826,1.5606606606606608
0.17164096114680194,1.5625625625625625
0.17180881893026856,1.5644644644644645
0.17197676167523238,1.5663663663663663
0.1721447893173691,1.5682682682682683
0.17231290179247963,1.5701701701701702
0.17248109903649003,1.572072072072072
0.1726493809854511,1.573973973973974
0.17281774757553806,1.575875875875876
0.17298619874305043,1.5777777777777777
0.17315473442441157,1.5796796796796797
0.17332335455616835,1.5815815815815817
0.17349205907499085,1.5834834834834834
0.17366084791767247,1.5853853853853854
0.17382972102112912,1.5872872872872872
0.17399867832239918,1.5891891891891892
